season,week,day_of_week,time_of_game,primetime,playoff_game,team_home,score_home,score_away,team_away,team_favored_id,point_spread,total_line,stadium,game_location,stadium_neutral,weather_temp,wind_mph,indoor,point_differential,total_points_scored,favorite,total_result,result,cover_result,team_favored_id_int,spread_category,winner,loser,cover_id
2022,10,6,1:00 PM,0,0,CHI,30,31,DET,CHI,-3,48.5,Soldier Field,"Chicago, Illinois",0,34,8,0,-1,61,1,1,0,0,6,Low Spread,DET,CHI,DET
2022,10,6,4:30 PM,0,0,GB,31,28,DAL,DAL,-3.5,44.5,Lambeau Field,"Green Bay, Wisconsin",0,33,6,0,3,59,0,1,1,1,9,Medium Spread,GB,DAL,GB
2022,10,6,1:00 PM,0,0,KC,27,17,JAX,KC,-9.5,51.5,Arrowhead Stadium,"Kansas City, Missouri",0,34,6,0,10,44,1,0,1,1,16,High Spread,KC,JAX,KC
2022,10,6,4:00 PM,0,0,LVR,20,25,IND,LVR,-4,41,Allegiant Stadium,"Las Vegas, Nevada",0,72,0,1,-5,45,1,1,0,0,19,Medium Spread,IND,LVR,IND
2022,10,6,4:30 PM,0,0,LAR,17,27,ARI,LAR,-3.5,38,SoFi Stadium,"Inglewood, California",0,72,0,1,-10,44,1,1,0,0,18,Medium Spread,ARI,LAR,ARI
2022,10,6,1:00 PM,0,0,MIA,39,17,CLE,MIA,-3,49.5,Hard Rock Stadium,"Miami Gardens, Florida",0,84,4,0,22,56,1,1,1,1,20,Low Spread,MIA,CLE,MIA
2022,10,6,1:00 PM,0,0,NYG,24,16,HOU,NYG,-4.5,41,MetLife Stadium,"East Rutherford, New Jersey",0,52,11,0,8,40,1,0,1,1,24,Medium Spread,NYG,HOU,NYG
2022,10,6,1:00 PM,0,0,PIT,20,10,NO,PIT,-1,39.5,Acrisure Stadium,"Pittsburgh, Pennsylvania",0,41,6,0,10,30,1,0,1,1,28,Low Spread,PIT,NO,PIT
2022,10,6,8:30 PM,1,0,SF,22,16,LAC,SF,-8,45.5,Levi's Stadium,"Santa Clara, California",0,55,2,0,6,38,1,0,1,0,30,High Spread,SF,LAC,LAC
2022,10,6,9:30 AM,0,0,TB,21,16,SEA,TB,-2.5,45,Allianz Arena,"Munich, Germany",1,48,5,0,5,37,1,0,1,1,31,Low Spread,TB,SEA,TB
2022,10,6,1:00 PM,0,0,TEN,17,10,DEN,TEN,-2.5,39.5,Nissan Stadium,"Nashville, Tennessee",0,37,6,0,7,27,1,0,1,1,32,Low Spread,TEN,DEN,TEN
2022,10,0,8:30 PM,1,0,PHI,21,32,WAS,PHI,-11,43,Lincoln Financial Field,"Philadelphia, Pennsylvania",0,38,3,0,-11,53,1,1,0,0,26,High Spread,WAS,PHI,WAS
2022,11,3,8:30 PM,1,0,GB,17,27,TEN,GB,-3,40.5,Lambeau Field,"Green Bay, Wisconsin",0,25,10,0,-10,44,1,1,0,0,12,Low Spread,TEN,GB,TEN
2022,11,6,1:00 PM,0,0,ATL,27,24,CHI,ATL,-2.5,48.5,Mercedes-Benz Stadium,"Atlanta, Georgia",0,72,0,1,3,51,1,1,1,1,2,Low Spread,ATL,CHI,ATL
2022,11,6,1:00 PM,0,0,BAL,13,3,CAR,BAL,-12.5,41.5,M&T Bank Stadium,"Baltimore, Maryland",0,35,15,0,10,16,1,0,1,0,3,High Spread,BAL,CAR,CAR
2022,11,6,1:00 PM,0,0,BUF,31,23,CLE,BUF,-7.5,50.5,Ford Field,"Detroit, Michigan",1,72,0,1,8,54,1,1,1,1,4,Medium Spread,BUF,CLE,BUF
2022,11,6,4:00 PM,0,0,DEN,16,22,LVR,DEN,-2.5,41.5,Empower Field at Mile High,"Denver, Colorado",0,45,5,0,-6,38,1,0,0,0,10,Low Spread,LVR,DEN,LVR
2022,11,6,1:00 PM,0,0,HOU,10,23,WAS,WAS,-3,41,NRG Stadium,"Houston, Texas",0,72,0,1,-13,33,0,0,0,0,33,Low Spread,WAS,HOU,WAS
2022,11,6,1:00 PM,0,0,IND,16,17,PHI,PHI,-6,45,Lucas Oil Stadium,"Indianapolis, Indiana",0,72,0,1,-1,33,0,0,0,1,26,Medium Spread,PHI,IND,IND
2022,11,6,8:30 PM,1,0,LAC,27,30,KC,KC,-5.5,53,SoFi Stadium,"Los Angeles, California",0,72,0,1,-3,57,0,1,0,1,16,Medium Spread,KC,LAC,LAC
2022,11,6,4:30 PM,0,0,MIN,3,40,DAL,DAL,-2,48.5,U.S. Bank Stadium,"Minneapolis, Minnesota",0,72,0,1,-37,43,0,0,0,0,9,Low Spread,DAL,MIN,DAL
2022,11,6,1:00 PM,0,0,NE,10,3,NYJ,NE,-3.5,38,Gillette Stadium,"Foxboro, Massachusetts",0,38,14,0,7,13,1,0,1,1,22,Medium Spread,NE,NYJ,NE
2022,11,6,1:00 PM,0,0,NO,27,20,LAR,NO,-2.5,39.5,Caesars Superdome,"New Orleans, Louisiana",0,72,0,1,7,47,1,1,1,1,23,Low Spread,NO,LAR,NO
2022,11,6,1:00 PM,0,0,NYG,18,31,DET,NYG,-3,44.5,MetLife Stadium,"East Rutherford, New Jersey",0,37,16,0,-13,49,1,1,0,0,24,Low Spread,DET,NYG,DET
2022,11,6,4:30 PM,0,0,PIT,30,37,CIN,CIN,-3.5,39.5,Acrisure Stadium,"Pittsburgh, Pennsylvania",0,27,6,0,-7,67,0,1,0,0,7,Medium Spread,CIN,PIT,CIN
2022,11,0,8:30 PM,1,0,ARI,10,38,SF,SF,-10,43,Estadio Azteca,"Mexico City, Mexico",1,60,4,1,-28,48,0,1,0,0,30,High Spread,SF,ARI,SF
2022,12,3,4:30 PM,0,0,DAL,28,20,NYG,DAL,-10,45.5,AT&T Stadium,"Arlington, Texas",0,72,0,1,8,48,1,1,1,0,9,High Spread,DAL,NYG,NYG
2022,12,3,12:30 PM,0,0,DET,25,28,BUF,BUF,-9.5,55,Ford Field,"Detroit, Michigan",0,72,0,1,-3,53,0,0,0,1,4,High Spread,BUF,DET,DET
2022,12,3,8:30 PM,1,0,MIN,33,26,NE,MIN,-2.5,41.5,U.S. Bank Stadium,"Minneapolis, Minnesota",0,72,0,1,7,59,1,1,1,1,21,Low Spread,MIN,NE,MIN
2022,12,6,4:00 PM,0,0,ARI,24,25,LAC,LAC,-2.5,48.5,State Farm Stadium,"Glendale, Arizona",0,72,0,1,-1,49,0,1,0,1,17,Low Spread,LAC,ARI,ARI
2022,12,6,1:00 PM,0,0,CAR,23,10,DEN,DEN,-1,36,Bank of America Stadium,"Charlotte, North Carolina",0,63,12,0,13,33,0,0,1,1,10,Low Spread,CAR,DEN,CAR
2022,12,6,1:00 PM,0,0,CLE,23,17,TB,TB,-3,42,FirstEnergy Stadium,"Cleveland, Ohio",0,54,11,0,6,40,0,0,1,1,31,Low Spread,CLE,TB,CLE
2022,12,6,1:00 PM,0,0,JAX,28,27,BAL,BAL,-3.5,43,EverBank Field,"Jacksonville, Florida",0,76,10,0,1,55,0,1,1,1,3,Medium Spread,JAX,BAL,JAX
2022,12,6,4:30 PM,0,0,KC,26,10,LAR,KC,-15.5,42,Arrowhead Stadium,"Kansas City, Missouri",0,45,10,0,16,36,1,0,1,1,16,High Spread,KC,LAR,KC
2022,12,6,1:00 PM,0,0,MIA,30,15,HOU,MIA,-14,47.5,Hard Rock Stadium,"Miami Gardens, Florida",0,83,8,0,15,45,1,0,1,1,20,High Spread,MIA,HOU,MIA
2022,12,6,1:00 PM,0,0,NYJ,31,10,CHI,NYJ,-7.5,37.5,MetLife Stadium,"East Rutherford, New Jersey",0,51,7,0,21,41,1,1,1,1,25,Medium Spread,NYJ,CHI,NYJ
2022,12,6,8:30 PM,1,0,PHI,40,33,GB,PHI,-6.5,46.5,Lincoln Financial Field,"Philadelphia, Pennsylvania",0,60,12,0,7,73,1,1,1,1,26,Medium Spread,PHI,GB,PHI
2022,12,6,4:30 PM,0,0,SF,13,0,NO,SF,-8.5,43.5,Levi's Stadium,"Santa Clara, California",0,65,3,0,13,13,1,0,1,1,30,High Spread,SF,NO,SF
2022,12,6,4:00 PM,0,0,SEA,34,40,LVR,SEA,-4,47.5,Lumen Field,"Seattle, Washington",0,45,6,0,-6,74,1,1,0,0,29,Medium Spread,LVR,SEA,LVR
2022,12,6,1:00 PM,0,0,TEN,16,20,CIN,CIN,-1,42,Nissan Stadium,"Nashville, Tennessee",0,53,13,0,-4,36,0,0,0,0,7,Low Spread,CIN,TEN,CIN
2022,12,6,1:00 PM,0,0,WAS,19,13,ATL,WAS,-3.5,40,FedEx Field,"Landover, Maryland",0,48,8,0,6,32,1,0,1,1,33,Medium Spread,WAS,ATL,WAS
2022,12,0,8:30 PM,1,0,IND,17,24,PIT,IND,-2.5,39.5,Lucas Oil Stadium,"Indianapolis, Indiana",0,72,0,1,-7,41,1,1,0,0,14,Low Spread,PIT,IND,PIT
2022,13,3,8:30 PM,1,0,NE,10,24,BUF,BUF,-4,44,Gillette Stadium,"Foxboro, Massachusetts",0,36,10,0,-14,34,0,0,0,0,4,Medium Spread,BUF,NE,BUF
2022,13,6,1:00 PM,0,0,ATL,16,19,PIT,PIT,-1.5,43,Mercedes-Benz Stadium,"Atlanta, Georgia",0,72,0,1,-3,35,0,0,0,0,28,Low Spread,PIT,ATL,PIT
2022,13,6,1:00 PM,0,0,BAL,10,9,DEN,BAL,-9,40,M&T Bank Stadium,"Baltimore, Maryland",0,43,4,0,1,19,1,0,1,0,3,High Spread,BAL,DEN,DEN
2022,13,6,1:00 PM,0,0,CHI,19,28,GB,GB,-3.5,45,Soldier Field,"Chicago, Illinois",0,31,14,0,-9,47,0,1,0,0,12,Medium Spread,GB,CHI,GB
2022,13,6,4:30 PM,0,0,CIN,27,24,KC,KC,-2.5,53.5,Paycor Stadium,"Cincinatti, Ohio",0,41,3,0,3,51,0,0,1,1,16,Low Spread,CIN,KC,CIN
2022,13,6,8:30 PM,1,0,DAL,54,19,IND,DAL,-11,44.5,AT&T Stadium,"Arlington, Texas",0,72,0,1,35,73,1,1,1,1,9,High Spread,DAL,IND,DAL
2022,13,6,1:00 PM,0,0,DET,40,14,JAX,DET,-1,51,Ford Field,"Detroit, Michigan",0,72,0,1,26,54,1,1,1,1,11,Low Spread,DET,JAX,DET
2022,13,6,1:00 PM,0,0,HOU,14,27,CLE,CLE,-7.5,46.5,NRG Stadium,"Houston, Texas",0,72,0,1,-13,41,0,0,0,0,8,Medium Spread,CLE,HOU,CLE
2022,13,6,4:30 PM,0,0,LVR,27,20,LAC,LVR,-2.5,49.5,Allegiant Stadium,"Las Vegas, Nevada",0,72,0,1,7,47,1,0,1,1,19,Low Spread,LVR,LAC,LVR
2022,13,6,4:00 PM,0,0,LAR,23,27,SEA,SEA,-6.5,41,SoFi Stadium,"Inglewood, California",0,72,0,1,-4,50,0,1,0,1,29,Medium Spread,SEA,LAR,LAR
2022,13,6,1:00 PM,0,0,MIN,27,22,NYJ,MIN,-3,44,U.S. Bank Stadium,"Minneapolis, Minnesota",0,72,0,1,5,49,1,1,1,1,21,Low Spread,MIN,NYJ,MIN
2022,13,6,1:00 PM,0,0,NYG,20,20,WAS,WAS,-2.5,40.5,MetLife Stadium,"East Rutherford, New Jersey",0,43,6,0,0,40,0,0,0,1,33,Low Spread,Tie,Tie,NYG
2022,13,6,1:00 PM,0,0,PHI,35,10,TEN,PHI,-4.5,44.5,Lincoln Financial Field,"Philadelphia, Pennsylvania",0,44,5,0,25,45,1,1,1,1,26,Medium Spread,PHI,TEN,PHI
2022,13,6,4:00 PM,0,0,SF,33,17,MIA,SF,-5,45.5,Levi's Stadium,"Santa Clara, California",0,58,6,0,16,50,1,1,1,1,30,Medium Spread,SF,MIA,SF
2022,13,0,8:30 PM,1,0,TB,17,16,NO,TB,-3,40.5,Raymond James Stadium,"Tampa, Florida",0,73,2,0,1,33,1,0,1,0,31,Low Spread,TB,NO,NO
2022,14,3,8:30 PM,1,0,LAR,17,16,LVR,LVR,-6.5,41.5,SoFi Stadium,"Inglewood, California",0,72,0,1,1,33,0,0,1,1,19,Medium Spread,LAR,LVR,LAR
2022,14,6,1:00 PM,0,0,BUF,20,12,NYJ,BUF,-10,43.5,Highmark Stadium,"Orchard Park, New York",0,34,8,0,8,32,1,0,1,0,4,High Spread,BUF,NYJ,NYJ
2022,14,6,1:00 PM,0,0,CIN,23,10,CLE,CIN,-4,47,Paycor Stadium,"Cincinatti, Ohio",0,44,4,0,13,33,1,0,1,1,7,Medium Spread,CIN,CLE,CIN
2022,14,6,1:00 PM,0,0,DAL,27,23,HOU,DAL,-17,44.5,AT&T Stadium,"Arlington, Texas",0,72,0,1,4,50,1,1,1,0,9,High Spread,DAL,HOU,HOU
2022,14,6,4:30 PM,0,0,DEN,28,34,KC,KC,-9,44,Empower Field at Mile High,"Denver, Colorado",0,56,8,0,-6,62,0,1,0,1,16,High Spread,KC,DEN,DEN
2022,14,6,1:00 PM,0,0,DET,34,23,MIN,DET,-2,51.5,Ford Field,"Detroit, Michigan",0,72,0,1,11,57,1,1,1,1,11,Low Spread,DET,MIN,DET
2022,14,6,8:30 PM,1,0,LAC,23,17,MIA,MIA,-3,55,SoFi Stadium,"Los Angeles, California",0,72,0,1,6,40,0,0,1,1,20,Low Spread,LAC,MIA,LAC
2022,14,6,1:00 PM,0,0,NYG,22,48,PHI,PHI,-7,44.5,MetLife Stadium,"East Rutherford, New Jersey",0,38,6,0,-26,70,0,1,0,0,26,Medium Spread,PHI,NYG,PHI
2022,14,6,1:00 PM,0,0,PIT,14,16,BAL,PIT,-2,37,Acrisure Stadium,"Pittsburgh, Pennsylvania",0,43,6,0,-2,30,1,0,0,0,28,Low Spread,BAL,PIT,BAL
2022,14,6,4:30 PM,0,0,SF,35,7,TB,SF,-3.5,38.5,Levi's Stadium,"Santa Clara, California",0,52,7,0,28,42,1,1,1,1,30,Medium Spread,SF,TB,SF
2022,14,6,4:30 PM,0,0,SEA,24,30,CAR,SEA,-4,44,Lumen Field,"Seattle, Washington",0,44,4,0,-6,54,1,1,0,0,29,Medium Spread,CAR,SEA,CAR
2022,14,6,1:00 PM,0,0,TEN,22,36,JAX,TEN,-3,41.5,Nissan Stadium,"Nashville, Tennessee",0,50,6,0,-14,58,1,1,0,0,32,Low Spread,JAX,TEN,JAX
2022,14,0,8:30 PM,1,0,ARI,13,27,NE,NE,-2.5,44,State Farm Stadium,"Glendale, Arizona",0,72,0,1,-14,40,0,0,0,0,22,Low Spread,NE,ARI,NE
2022,15,3,8:30 PM,1,0,SEA,13,21,SF,SF,-3,42.5,Lumen Field,"Seattle, Washington",0,39,5,0,-8,34,0,0,0,0,30,Low Spread,SF,SEA,SF
2022,15,5,8:30 PM,1,0,BUF,32,29,MIA,BUF,-7,43.5,Highmark Stadium,"Orchard Park, New York",0,25,8,0,3,61,1,1,1,0,4,Medium Spread,BUF,MIA,MIA
2022,15,5,4:30 PM,0,0,CLE,13,3,BAL,CLE,-3,39,FirstEnergy Stadium,"Cleveland, Ohio",0,33,10,0,10,16,1,0,1,1,8,Low Spread,CLE,BAL,CLE
2022,15,5,1:00 PM,0,0,MIN,39,36,IND,MIN,-3.5,47,U.S. Bank Stadium,"Minneapolis, Minnesota",0,72,0,1,3,75,1,1,1,0,21,Medium Spread,MIN,IND,IND
2022,15,6,1:00 PM,0,0,CAR,16,24,PIT,CAR,-2.5,37,Bank of America Stadium,"Charlotte, North Carolina",0,46,3,0,-8,40,1,1,0,0,5,Low Spread,PIT,CAR,PIT
2022,15,6,1:00 PM,0,0,CHI,20,25,PHI,PHI,-8.5,48,Soldier Field,"Chicago, Illinois",0,19,13,0,-5,45,0,0,0,1,26,High Spread,PHI,CHI,CHI
2022,15,6,4:00 PM,0,0,DEN,24,15,ARI,DEN,-1.5,37,Empower Field at Mile High,"Denver, Colorado",0,37,4,0,9,39,1,1,1,1,10,Low Spread,DEN,ARI,DEN
2022,15,6,1:00 PM,0,0,HOU,24,30,KC,KC,-14.5,48.5,NRG Stadium,"Houston, Texas",0,72,0,1,-6,54,0,1,0,1,16,High Spread,KC,HOU,HOU
2022,15,6,1:00 PM,0,0,JAX,40,34,DAL,DAL,-4,48,EverBank Field,"Jacksonville, Florida",0,53,4,0,6,74,0,1,1,1,9,Medium Spread,JAX,DAL,JAX
2022,15,6,4:00 PM,0,0,LVR,30,24,NE,LVR,-2.5,45.5,Allegiant Stadium,"Las Vegas, Nevada",0,72,0,1,6,54,1,1,1,1,19,Low Spread,LVR,NE,LVR
2022,15,6,4:30 PM,0,0,LAC,17,14,TEN,LAC,-3,46.5,SoFi Stadium,"Los Angeles, California",0,72,0,1,3,31,1,0,1,2,17,Low Spread,LAC,TEN,Push
2022,15,6,1:00 PM,0,0,NO,21,18,ATL,NO,-5,43.5,Caesars Superdome,"New Orleans, Louisiana",0,72,0,1,3,39,1,0,1,0,23,Medium Spread,NO,ATL,ATL
2022,15,6,1:00 PM,0,0,NYJ,17,20,DET,NYJ,-2,44,MetLife Stadium,"East Rutherford, New Jersey",0,38,10,0,-3,37,1,0,0,0,25,Low Spread,DET,NYJ,DET
2022,15,6,4:30 PM,0,0,TB,23,34,CIN,CIN,-3.5,47.5,Raymond James Stadium,"Tampa, Florida",0,67,5,0,-11,57,0,1,0,0,7,Medium Spread,CIN,TB,CIN
2022,15,6,8:30 PM,1,0,WAS,12,20,NYG,WAS,-4,40.5,FedEx Field,"Landover, Maryland",0,34,8,0,-8,32,1,0,0,0,33,Medium Spread,NYG,WAS,NYG
2022,15,0,8:30 PM,1,0,GB,24,12,LAR,GB,-7.5,39.5,Lambeau Field,"Green Bay, Wisconsin",0,15,3,0,12,36,1,0,1,1,12,Medium Spread,GB,LAR,GB
2022,16,3,8:30 PM,1,0,NYJ,3,19,JAX,NYJ,-2.5,36.5,MetLife Stadium,"East Rutherford, New Jersey",0,43,14,0,-16,22,1,0,0,0,25,Low Spread,JAX,NYJ,JAX
2022,16,5,1:00 PM,0,0,BAL,17,9,ATL,BAL,-6.5,35,M&T Bank Stadium,"Baltimore, Maryland",0,16,12,0,8,26,1,0,1,1,3,Medium Spread,BAL,ATL,BAL
2022,16,5,1:00 PM,0,0,CAR,37,23,DET,DET,-2.5,43.5,Bank of America Stadium,"Charlotte, North Carolina",0,19,9,0,14,60,0,1,1,1,11,Low Spread,CAR,DET,CAR
2022,16,5,1:00 PM,0,0,CHI,13,35,BUF,BUF,-8,40.5,Soldier Field,"Chicago, Illinois",0,8,20,0,-22,48,0,1,0,0,4,High Spread,BUF,CHI,BUF
2022,16,5,1:00 PM,0,0,CLE,10,17,NO,CLE,-3,32,FirstEnergy Stadium,"Cleveland, Ohio",0,5,19,0,-7,27,1,0,0,0,8,Low Spread,NO,CLE,NO
2022,16,5,4:30 PM,0,0,DAL,40,34,PHI,DAL,-4,48,AT&T Stadium,"Arlington, Texas",0,72,0,1,6,74,1,1,1,1,9,Medium Spread,DAL,PHI,DAL
2022,16,5,1:00 PM,0,0,KC,24,10,SEA,KC,-10,50.5,Arrowhead Stadium,"Kansas City, Missouri",0,10,12,0,14,34,1,0,1,1,16,High Spread,KC,SEA,KC
2022,16,5,1:00 PM,0,0,MIN,27,24,NYG,MIN,-4.5,48,U.S. Bank Stadium,"Minneapolis, Minnesota",0,72,0,1,3,51,1,1,1,0,21,Medium Spread,MIN,NYG,NYG
2022,16,5,1:00 PM,0,0,NE,18,22,CIN,CIN,-3,41.5,Gillette Stadium,"Foxboro, Massachusetts",0,15,11,0,-4,40,0,0,0,0,7,Low Spread,CIN,NE,CIN
2022,16,5,8:30 PM,1,0,PIT,13,10,LVR,PIT,-2,38,Acrisure Stadium,"Pittsburgh, Pennsylvania",0,10,6,0,3,23,1,0,1,1,28,Low Spread,PIT,LVR,PIT
2022,16,5,4:00 PM,0,0,SF,37,20,WAS,SF,-6.5,37,Levi's Stadium,"Santa Clara, California",0,57,4,0,17,57,1,1,1,1,30,Medium Spread,SF,WAS,SF
2022,16,5,1:00 PM,0,0,TEN,14,19,HOU,TEN,-3,34,Nissan Stadium,"Nashville, Tennessee",0,15,10,0,-5,33,1,0,0,0,32,Low Spread,HOU,TEN,HOU
2022,16,6,8:30 PM,1,0,ARI,16,19,TB,TB,-7.5,41.5,State Farm Stadium,"Glendale, Arizona",0,72,0,1,-3,35,0,0,0,1,31,Medium Spread,TB,ARI,ARI
2022,16,6,4:30 PM,0,0,LAR,51,14,DEN,DEN,-3,36,SoFi Stadium,"Inglewood, California",0,72,0,1,37,65,0,1,1,1,10,Low Spread,LAR,DEN,LAR
2022,16,6,1:00 PM,0,0,MIA,20,26,GB,MIA,-3.5,49.5,Hard Rock Stadium,"Miami Gardens, Florida",0,45,9,0,-6,46,1,0,0,0,20,Medium Spread,GB,MIA,GB
2022,16,0,8:30 PM,1,0,IND,3,20,LAC,LAC,-3.5,44.5,Lucas Oil Stadium,"Indianapolis, Indiana",0,72,0,1,-17,23,0,0,0,0,17,Medium Spread,LAC,IND,LAC
2022,17,3,8:30 PM,1,0,TEN,13,27,DAL,DAL,-14,40.5,Nissan Stadium,"Nashville, Tennessee",0,56,7,0,-14,40,0,0,0,2,9,High Spread,DAL,TEN,Push
2022,17,6,1:00 PM,0,0,ATL,20,19,ARI,ATL,-6.5,40.5,Mercedes-Benz Stadium,"Atlanta, Georgia",0,72,0,1,1,39,1,0,1,0,2,Medium Spread,ATL,ARI,ARI
2022,17,6,8:30 PM,1,0,BAL,13,16,PIT,BAL,-1,35.5,M&T Bank Stadium,"Baltimore, Maryland",0,60,5,0,-3,29,1,0,0,0,3,Low Spread,PIT,BAL,PIT
2022,17,6,1:00 PM,0,0,DET,41,10,CHI,DET,-4.5,52.5,Ford Field,"Detroit, Michigan",0,72,0,1,31,51,1,0,1,1,11,Medium Spread,DET,CHI,DET
2022,17,6,4:30 PM,0,0,GB,41,17,MIN,GB,-3.5,47.5,Lambeau Field,"Green Bay, Wisconsin",0,37,9,0,24,58,1,1,1,1,12,Medium Spread,GB,MIN,GB
2022,17,6,1:00 PM,0,0,HOU,3,31,JAX,JAX,-3.5,43,NRG Stadium,"Houston, Texas",0,72,0,1,-28,34,0,0,0,0,15,Medium Spread,JAX,HOU,JAX
2022,17,6,1:00 PM,0,0,KC,27,24,DEN,KC,-12.5,45.5,Arrowhead Stadium,"Kansas City, Missouri",0,45,4,0,3,51,1,1,1,0,16,High Spread,KC,DEN,DEN
2022,17,6,4:00 PM,0,0,LVR,34,37,SF,SF,-10,41,Allegiant Stadium,"Las Vegas, Nevada",0,72,0,1,-3,71,0,1,0,1,30,High Spread,SF,LVR,LVR
2022,17,6,4:30 PM,0,0,LAC,31,10,LAR,LAC,-6.5,41,SoFi Stadium,"Los Angeles, California",0,72,0,1,21,41,1,2,1,1,17,Medium Spread,LAC,LAR,LAC
2022,17,6,1:00 PM,0,0,NE,23,21,MIA,NE,-3,41.5,Gillette Stadium,"Foxboro, Massachusetts",0,49,12,0,2,44,1,1,1,0,22,Low Spread,NE,MIA,MIA
2022,17,6,1:00 PM,0,0,NYG,38,10,IND,NYG,-5.5,38.5,MetLife Stadium,"East Rutherford, New Jersey",0,51,9,0,28,48,1,1,1,1,24,Medium Spread,NYG,IND,NYG
2022,17,6,1:00 PM,0,0,PHI,10,20,NO,PHI,-5,42,Lincoln Financial Field,"Philadelphia, Pennsylvania",0,52,7,0,-10,30,1,0,0,0,26,Medium Spread,NO,PHI,NO
2022,17,6,4:00 PM,0,0,SEA,23,6,NYJ,NYJ,-1.5,43,Lumen Field,"Seattle, Washington",0,46,1,0,17,29,0,0,1,1,25,Low Spread,SEA,NYJ,SEA
2022,17,6,1:00 PM,0,0,TB,30,24,CAR,TB,-3.5,40.5,Raymond James Stadium,"Tampa, Florida",0,73,1,0,6,54,1,1,1,1,31,Medium Spread,TB,CAR,TB
2022,17,6,1:00 PM,0,0,WAS,10,24,CLE,WAS,-2,41.5,FedEx Field,"Landover, Maryland",0,57,5,0,-14,34,1,0,0,0,33,Low Spread,CLE,WAS,CLE
2022,18,5,8:30 PM,1,0,JAX,20,16,TEN,JAX,-6.5,39.5,EverBank Field,"Jacksonville, Florida",0,58,2,0,4,36,1,0,1,0,15,Medium Spread,JAX,TEN,TEN
2022,18,5,4:30 PM,0,0,LVR,13,31,KC,KC,-8.5,52,Allegiant Stadium,"Las Vegas, Nevada",0,72,0,1,-18,44,0,0,0,0,16,High Spread,KC,LVR,KC
2022,18,6,1:00 PM,0,0,ATL,30,17,TB,ATL,-6,40.5,Mercedes-Benz Stadium,"Atlanta, Georgia",0,72,0,1,13,47,1,1,1,1,2,Medium Spread,ATL,TB,ATL
2022,18,6,1:00 PM,0,0,BUF,35,23,NE,BUF,-8,44,Highmark Stadium,"Orchard Park, New York",0,28,4,0,12,58,1,1,1,1,4,High Spread,BUF,NE,BUF
2022,18,6,1:00 PM,0,0,CHI,13,29,MIN,MIN,-6.5,42.5,Soldier Field,"Chicago, Illinois",0,31,2,0,-16,42,0,0,0,0,21,Medium Spread,MIN,CHI,MIN
2022,18,6,1:00 PM,0,0,CIN,27,16,BAL,CIN,-11,39,Paycor Stadium,"Cincinatti, Ohio",0,37,4,0,11,43,1,1,1,2,7,High Spread,CIN,BAL,Push
2022,18,6,4:30 PM,0,0,DEN,31,28,LAC,DEN,-6.5,39,Empower Field at Mile High,"Denver, Colorado",0,51,2,0,3,59,1,1,1,0,10,Medium Spread,DEN,LAC,LAC
2022,18,6,8:30 PM,1,0,GB,16,20,DET,GB,-4,48,Lambeau Field,"Green Bay, Wisconsin",0,23,8,0,-4,36,1,0,0,0,12,Medium Spread,DET,GB,DET
2022,18,6,1:00 PM,0,0,IND,31,32,HOU,IND,-3,37.5,Lucas Oil Stadium,"Indianapolis, Indiana",0,72,0,1,-1,63,1,1,0,0,14,Low Spread,HOU,IND,HOU
2022,18,6,1:00 PM,0,0,MIA,11,6,NYJ,MIA,-3.5,37.5,Hard Rock Stadium,"Miami Gardens, Florida",0,77,8,0,5,17,1,0,1,1,20,Medium Spread,MIA,NYJ,MIA
2022,18,6,1:00 PM,0,0,NO,7,10,CAR,NO,-3.5,41.5,Caesars Superdome,"New Orleans, Louisiana",0,72,0,1,-3,17,1,0,0,0,23,Medium Spread,CAR,NO,CAR
2022,18,6,4:30 PM,0,0,PHI,22,16,NYG,PHI,-17,43,Lincoln Financial Field,"Philadelphia, Pennsylvania",0,42,5,0,6,38,1,0,1,0,26,High Spread,PHI,NYG,NYG
2022,18,6,1:00 PM,0,0,PIT,28,14,CLE,PIT,-2.5,40,Acrisure Stadium,"Pittsburgh, Pennsylvania",0,36,5,0,14,42,1,1,1,1,28,Low Spread,PIT,CLE,PIT
2022,18,6,4:30 PM,0,0,SF,38,13,ARI,SF,-14.5,40,Levi's Stadium,"Santa Clara, California",0,61,8,0,25,51,1,1,1,1,30,High Spread,SF,ARI,SF
2022,18,6,4:30 PM,0,0,SEA,19,16,LAR,SEA,-4.5,43,Lumen Field,"Seattle, Washington",0,47,6,0,3,35,1,0,1,0,29,Medium Spread,SEA,LAR,LAR
2022,18,6,4:30 PM,0,0,WAS,26,6,DAL,DAL,-7.5,41,FedEx Field,"Landover, Maryland",0,41,5,0,20,32,0,0,1,1,9,Medium Spread,WAS,DAL,WAS
2022,19,5,8:30 PM,1,1,JAX,31,30,LAC,LAC,-2.5,46.5,EverBank Field,"Jacksonville, Florida",0,45,3,0,1,61,0,1,1,1,17,Low Spread,JAX,LAC,JAX
2022,19,5,4:30 PM,0,1,SF,41,23,SEA,SF,-9.5,42,Levi's Stadium,"Santa Clara, California",0,58,6,0,18,64,1,1,1,1,30,High Spread,SF,SEA,SF
2022,19,6,1:00 PM,0,1,BUF,34,31,MIA,BUF,-14,44.5,Highmark Stadium,"Orchard Park, New York",0,23,4,0,3,65,1,1,1,0,4,High Spread,BUF,MIA,MIA
